zone_id,date,event_count,event_type
Z121,2025-02-15,0.0,N
Z121,2025-02-16,3.0,N
Z121,2025-02-17,1.0,C
Z121,2025-02-18,4.0,C
Z121,2025-02-19,6.0,C
Z121,2025-02-20,9.0,N
Z121,2025-02-21,9.0,N
Z121,2025-02-22,4.0,N
Z121,2025-02-23,0.0,N
Z121,2025-02-24,9.0,N
Z121,2025-02-25,4.0,C
Z121,2025-02-26,5.0,N
Z121,2025-02-27,8.0,N
Z121,2025-02-28,0.0,N
Z121,2025-03-01,2.0,N
Z121,2025-03-02,4.0,N
Z121,2025-03-03,0.0,C
Z121,2025-03-04,6.0,C
Z121,2025-03-05,0.0,
Z121,2025-03-06,9.0,C
Z121,2025-03-07,9.0,N
Z121,2025-03-08,2.0,
Z121,2025-03-09,,C
Z121,2025-03-10,8.0,N
Z121,2025-03-11,6.0,N
Z121,2025-03-12,9.0,
Z121,2025-03-13,8.0,N
Z121,2025-03-14,8.0,C
Z121,2025-03-15,8.0,N
Z121,2025-03-16,9.0,N
Z121,2025-03-17,,N
Z121,2025-03-18,6.0,S
Z121,2025-03-19,5.0,N
Z121,2025-03-20,5.0,N
Z121,2025-03-21,2.0,N
Z121,2025-03-22,9.0,C
Z121,2025-03-23,5.0,N
Z121,2025-03-24,9.0,N
Z121,2025-03-25,5.0,C
Z121,2025-03-26,4.0,N
Z121,2025-03-27,3.0,N
Z121,2025-03-28,9.0,N
Z121,2025-03-29,,C
Z121,2025-03-30,,N
Z121,2025-03-31,3.0,N
Z122,2025-01-01,8.0,C
Z122,2025-01-02,3.0,N
Z122,2025-01-03,8.0,N
Z122,2025-01-04,9.0,N
Z122,2025-01-05,8.0,N
Z122,2025-01-06,6.0,N
Z122,2025-01-07,6.0,N
Z122,2025-01-08,9.0,N
Z122,2025-01-09,0.0,N
Z122,2025-01-10,1.0,N
Z122,2025-01-11,2.0,N
Z122,2025-01-12,2.0,S
Z122,2025-01-13,2.0,N
Z122,2025-01-14,8.0,N
Z122,2025-01-15,1.0,N
Z122,2025-01-16,0.0,N
Z122,2025-01-17,0.0,N
Z122,2025-01-18,,
Z122,2025-01-19,6.0,N
Z122,2025-01-20,,N
Z122,2025-01-21,1.0,N
Z122,2025-01-22,7.0,n
Z122,2025-01-23,6.0,S
Z122,2025-01-24,3.0,N
Z122,2025-01-25,,N
Z122,2025-01-26,3.0,N
Z122,2025-01-27,4.0,N
Z122,2025-01-28,7.0,N
Z122,2025-01-29,3.0,N
Z122,2025-01-30,6.0,N
Z122,2025-01-31,1.0,C
Z122,2025-02-01,1.0,
Z122,2025-02-02,8.0,N
Z122,2025-02-03,9.0,C
Z122,2025-02-04,7.0,N
Z122,2025-02-05,2.0,N
Z122,2025-02-06,6.0,N
Z122,2025-02-07,0.0,S
Z122,2025-02-08,3.0,C
Z122,2025-02-09,,C
Z122,2025-02-10,7.0,C
Z122,2025-02-11,3.0,N
Z122,2025-02-12,8.0,N
Z122,2025-02-13,9.0,C
Z122,2025-02-14,6.0,N
Z122,2025-02-15,9.0,C
Z122,2025-02-16,4.0,
Z122,2025-02-17,,N
Z122,2025-02-18,3.0,N
Z122,2025-02-19,9.0,N
Z122,2025-02-20,5.0,N
Z122,2025-02-21,4.0,S
Z122,2025-02-22,9.0,N
Z122,2025-02-23,2.0,N
Z122,2025-02-24,7.0,N
Z122,2025-02-25,5.0,N
Z122,2025-02-26,3.0,S
Z122,2025-02-27,0.0,N
Z122,2025-02-28,9.0,N
Z122,2025-03-01,0.0,C
Z122,2025-03-02,2.0,C
Z122,2025-03-03,7.0,N
Z122,2025-03-04,7.0,N
Z122,2025-03-05,1.0,C
Z122,2025-03-06,0.0,N
Z122,2025-03-07,4.0,N
Z122,2025-03-08,,N
Z122,2025-03-09,7.0,C
Z122,2025-03-10,8.0,N
Z122,2025-03-11,1.0,N
Z122,2025-03-12,,N
Z122,2025-03-13,5.0,N
Z122,2025-03-14,6.0,C
Z122,2025-03-15,4.0,N
Z122,2025-03-16,0.0,C
Z122,2025-03-17,6.0,
Z122,2025-03-18,6.0,N
Z122,2025-03-19,4.0,S
Z122,2025-03-20,1.0,N
Z122,2025-03-21,1.0,S
Z122,2025-03-22,,N
Z122,2025-03-23,,N
Z122,2025-03-24,3.0,C
Z122,2025-03-25,3.0,N
Z122,2025-03-26,6.0,C
Z122,2025-03-27,4.0,C
Z122,2025-03-28,,C
Z122,2025-03-29,4.0,C
Z122,2025-03-30,3.0,N
Z122,2025-03-31,2.0,N
Z123,2025-01-01,0.0,N
Z123,2025-01-02,,N
Z123,2025-01-03,3.0,C
Z123,2025-01-04,2.0,C
Z123,2025-01-05,7.0,N
Z123,2025-01-06,6.0,N
Z123,2025-01-07,5.0,N
Z123,2025-01-08,5.0,
Z123,2025-01-09,1.0,N
Z123,2025-01-10,8.0,N
Z123,2025-01-11,0.0,S
Z123,2025-01-12,3.0,N
Z123,2025-01-13,3.0,N
Z123,2025-01-14,8.0,N
Z123,2025-01-15,2.0,
Z123,2025-01-16,8.0,N
Z123,2025-01-17,1.0,N
Z123,2025-01-18,0.0,C
Z123,2025-01-19,6.0,N
Z123,2025-01-20,1.0,C
Z123,2025-01-21,0.0,C
Z123,2025-01-22,8.0,S
Z123,2025-01-23,7.0,
Z123,2025-01-24,2.0,S
Z123,2025-01-25,1.0,N
Z123,2025-01-26,0.0,S
Z123,2025-01-27,9.0,N
Z123,2025-01-28,3.0,C
Z123,2025-01-29,5.0,N
Z123,2025-01-30,1.0,S
Z123,2025-01-31,5.0,N
Z123,2025-02-01,4.0,N
Z123,2025-02-02,0.0,
Z123,2025-02-03,9.0,N
Z123,2025-02-04,6.0,N
Z123,2025-02-05,,N
Z123,2025-02-06,4.0,N
Z123,2025-02-07,3.0,S
Z123,2025-02-08,1.0,
Z123,2025-02-09,6.0,N
Z123,2025-02-10,7.0,N
Z123,2025-02-11,8.0,
Z123,2025-02-12,5.0,N
Z123,2025-02-13,1.0,N
Z123,2025-02-14,0.0,N
Z123,2025-02-15,1.0,N
Z123,2025-02-16,2.0,N
Z123,2025-02-17,0.0,N
Z123,2025-02-18,4.0,C
Z123,2025-02-19,6.0,N
Z123,2025-02-20,,N
Z123,2025-02-21,5.0,N
Z123,2025-02-22,7.0,C
Z123,2025-02-23,1.0,N
Z123,2025-02-24,4.0,N
Z123,2025-02-25,8.0,
Z123,2025-02-26,6.0,C
Z123,2025-02-27,6.0,N
Z123,2025-02-28,2.0,N
Z123,2025-03-01,2.0,S
Z123,2025-03-02,1.0,N
Z123,2025-03-03,8.0,N
Z123,2025-03-04,3.0,N
Z123,2025-03-05,8.0,C
Z123,2025-03-06,3.0,N
Z123,2025-03-07,7.0,C
Z123,2025-03-08,0.0,C
Z123,2025-03-09,0.0,N
Z123,2025-03-10,5.0,C
Z123,2025-03-11,5.0,N
Z123,2025-03-12,6.0,N
Z123,2025-03-13,6.0,N
Z123,2025-03-14,9.0,C
Z123,2025-03-15,,N
Z123,2025-03-16,,N
Z123,2025-03-17,8.0,N
Z123,2025-03-18,2.0,N
Z123,2025-03-19,6.0,N
Z123,2025-03-20,3.0,
Z123,2025-03-21,5.0,S
Z123,2025-03-22,5.0,N
Z123,2025-03-23,4.0,N
Z123,2025-03-24,5.0,n
Z123,2025-03-25,6.0,S
Z123,2025-03-26,1.0,N
Z123,2025-03-27,6.0,S
Z123,2025-03-28,6.0,N
Z123,2025-03-29,6.0,S
Z123,2025-03-30,,C
Z123,2025-03-31,4.0,N
Z124,2025-01-01,2.0,N
Z124,2025-01-02,4.0,C
Z124,2025-01-03,0.0,S
Z124,2025-01-04,4.0,S
Z124,2025-01-05,2.0,N
Z124,2025-01-06,6.0,N
Z124,2025-01-07,3.0,N
Z124,2025-01-08,5.0,N
Z124,2025-01-09,5.0,s
Z124,2025-01-10,3.0,N
Z124,2025-01-11,0.0,N
Z124,2025-01-12,2.0,N
Z124,2025-01-13,2.0,N
Z124,2025-01-14,5.0,N
Z124,2025-01-15,9.0,N
Z124,2025-01-16,7.0,S
Z124,2025-01-17,1.0,N
Z124,2025-01-18,5.0,N
Z124,2025-01-19,6.0,N
Z124,2025-01-20,2.0,N
Z124,2025-01-21,0.0,S
Z124,2025-01-22,1.0,N
Z124,2025-01-23,4.0,C
Z124,2025-01-24,0.0,N
Z124,2025-01-25,3.0,N
Z124,2025-01-26,5.0,N
Z124,2025-01-27,0.0,N
Z124,2025-01-28,5.0,N
Z124,2025-01-29,7.0,N
Z124,2025-01-30,0.0,
Z124,2025-01-31,7.0,
Z124,2025-02-01,7.0,
Z124,2025-02-02,,
Z124,2025-02-03,2.0,N
Z124,2025-02-04,5.0,N
Z124,2025-02-05,7.0,N
Z124,2025-02-06,4.0,C
Z124,2025-02-07,8.0,N
Z124,2025-02-08,3.0,N
Z124,2025-02-09,3.0,N
Z124,2025-02-10,7.0,N
Z124,2025-02-11,4.0,C
Z124,2025-02-12,7.0,N
Z124,2025-02-13,0.0,N
Z124,2025-02-14,,N
Z124,2025-02-15,4.0,C
Z124,2025-02-16,7.0,n
Z124,2025-02-17,7.0,N
Z124,2025-02-18,6.0,N
Z124,2025-02-19,2.0,N
Z124,2025-02-20,9.0,N
Z124,2025-02-21,9.0,N
Z124,2025-02-22,6.0,N
Z124,2025-02-23,,N
Z124,2025-02-24,5.0,N
Z124,2025-02-25,8.0,N
Z124,2025-02-26,,
Z124,2025-02-27,3.0,C
Z124,2025-02-28,4.0,N
Z124,2025-03-01,3.0,N
Z124,2025-03-02,,N
Z124,2025-03-03,7.0,C
Z124,2025-03-04,5.0,C
Z124,2025-03-05,4.0,N
Z124,2025-03-06,8.0,C
Z124,2025-03-07,6.0,C
Z124,2025-03-08,9.0,N
Z124,2025-03-09,2.0,N
Z124,2025-03-10,9.0,C
Z124,2025-03-11,1.0,N
Z124,2025-03-12,4.0,C
Z124,2025-03-13,4.0,N
Z124,2025-03-14,5.0,N
Z124,2025-03-15,0.0,N
Z124,2025-03-16,4.0,N
Z124,2025-03-17,6.0,C
Z124,2025-03-18,8.0,C
Z124,2025-03-19,2.0,C
Z124,2025-03-20,6.0,N
Z124,2025-03-21,6.0,N
Z124,2025-03-22,6.0,N
Z124,2025-03-23,3.0,N
Z124,2025-03-24,2.0,C
Z124,2025-03-25,0.0,
Z124,2025-03-26,5.0,S
Z124,2025-03-27,3.0,N
Z124,2025-03-28,7.0,S
Z124,2025-03-29,5.0,C
Z124,2025-03-30,5.0,N
Z124,2025-03-31,7.0,N
Z125,2025-01-01,4.0,N
Z125,2025-01-02,7.0,N
Z125,2025-01-03,0.0,S
Z125,2025-01-04,9.0,C
Z125,2025-01-05,1.0,s
Z125,2025-01-06,7.0,
Z125,2025-01-07,0.0,N
Z125,2025-01-08,4.0,C
Z125,2025-01-09,4.0,S
Z125,2025-01-10,1.0,S
Z125,2025-01-11,,S
Z125,2025-01-12,0.0,N
Z125,2025-01-13,3.0,
Z125,2025-01-14,5.0,C
Z125,2025-01-15,2.0,
Z125,2025-01-16,9.0,N
Z125,2025-01-17,3.0,S
Z125,2025-01-18,7.0,
Z125,2025-01-19,1.0,S
Z125,2025-01-20,8.0,C
Z125,2025-01-21,,N
Z125,2025-01-22,5.0,N
Z125,2025-01-23,8.0,S
Z125,2025-01-24,0.0,N
Z125,2025-01-25,3.0,N
Z125,2025-01-26,6.0,N
Z125,2025-01-27,9.0,C
Z125,2025-01-28,8.0,C
Z125,2025-01-29,0.0,N
Z125,2025-01-30,0.0,N
Z125,2025-01-31,2.0,
Z125,2025-02-01,5.0,N
Z125,2025-02-02,,N
Z125,2025-02-03,4.0,C
Z125,2025-02-04,8.0,N
Z125,2025-02-05,2.0,N
Z125,2025-02-06,4.0,
Z125,2025-02-07,6.0,N
Z125,2025-02-08,1.0,S
Z125,2025-02-09,6.0,S
Z125,2025-02-10,0.0,C
Z125,2025-02-11,6.0,N
Z125,2025-02-12,1.0,N
Z125,2025-02-13,6.0,S
Z125,2025-02-14,2.0,N
Z125,2025-02-15,4.0,N
Z125,2025-02-16,8.0,C
Z125,2025-02-17,0.0,N
Z125,2025-02-18,,N
Z125,2025-02-19,,N
Z125,2025-02-20,9.0,N
Z125,2025-02-21,8.0,N
Z125,2025-02-22,3.0,N
Z125,2025-02-23,8.0,N
Z125,2025-02-24,0.0,C
Z125,2025-02-25,3.0,N
Z125,2025-02-26,5.0,N
Z125,2025-02-27,6.0,N
Z125,2025-02-28,0.0,N
Z125,2025-03-01,0.0,
Z125,2025-03-02,8.0,N
Z125,2025-03-03,6.0,N
Z125,2025-03-04,8.0,N
Z125,2025-03-05,4.0,N
Z125,2025-03-06,8.0,N
Z125,2025-03-07,4.0,C
Z125,2025-03-08,5.0,N
Z125,2025-03-09,7.0,C
Z125,2025-03-10,8.0,N
Z125,2025-03-11,9.0,N
Z125,2025-03-12,2.0,N
Z125,2025-03-13,1.0,S
Z125,2025-03-14,4.0,
Z125,2025-03-15,5.0,S
Z125,2025-03-16,7.0,S
Z125,2025-03-17,3.0,C
Z125,2025-03-18,0.0,N
Z125,2025-03-19,,N
Z125,2025-03-20,9.0,C
Z125,2025-03-21,7.0,N
Z125,2025-03-22,1.0,N
Z125,2025-03-23,9.0,N
Z125,2025-03-24,7.0,N
Z125,2025-03-25,3.0,N
Z125,2025-03-26,1.0,
Z125,2025-03-27,3.0,N
Z125,2025-03-28,0.0,N
Z125,2025-03-29,9.0,N
Z125,2025-03-30,6.0,
Z125,2025-03-31,,N
Z126,2025-01-01,3.0,N
Z126,2025-01-02,2.0,S
Z126,2025-01-03,7.0,C
Z126,2025-01-04,2.0,C
Z126,2025-01-05,6.0,N
Z126,2025-01-06,1.0,C
Z126,2025-01-07,,N
Z126,2025-01-08,8.0,N
Z126,2025-01-09,5.0,
Z126,2025-01-10,2.0,N
Z126,2025-01-11,7.0,
Z126,2025-01-12,7.0,S
Z126,2025-01-13,5.0,N
Z126,2025-01-14,3.0,C
Z126,2025-01-15,2.0,S
Z126,2025-01-16,8.0,N
Z126,2025-01-17,4.0,C
Z126,2025-01-18,3.0,N
Z126,2025-01-19,8.0,C
Z126,2025-01-20,6.0,S
Z126,2025-01-21,2.0,N
Z126,2025-01-22,5.0,C
Z126,2025-01-23,7.0,
Z126,2025-01-24,4.0,N
Z126,2025-01-25,1.0,N
Z126,2025-01-26,7.0,N
Z126,2025-01-27,1.0,N
Z126,2025-01-28,0.0,N
Z126,2025-01-29,4.0,C
Z126,2025-01-30,,N
Z126,2025-01-31,0.0,N
Z126,2025-02-01,5.0,
Z126,2025-02-02,6.0,C
Z126,2025-02-03,8.0,N
Z126,2025-02-04,8.0,S
Z126,2025-02-05,1.0,N
Z126,2025-02-06,7.0,N
Z126,2025-02-07,8.0,N
Z126,2025-02-08,3.0,N
Z126,2025-02-09,6.0,S
Z126,2025-02-10,4.0,N
Z126,2025-02-11,0.0,N
Z126,2025-02-12,9.0,N
Z126,2025-02-13,7.0,N
Z126,2025-02-14,1.0,C
Z126,2025-02-15,2.0,
Z126,2025-02-16,4.0,C
Z126,2025-02-17,6.0,N
Z126,2025-02-18,4.0,N
Z126,2025-02-19,9.0,N
Z126,2025-02-20,3.0,N
Z126,2025-02-21,1.0,N
Z126,2025-02-22,0.0,C
Z126,2025-02-23,2.0,C
Z126,2025-02-24,5.0,N
Z126,2025-02-25,8.0,N
Z126,2025-02-26,8.0,N
Z126,2025-02-27,4.0,S
Z126,2025-02-28,2.0,N
Z126,2025-03-01,2.0,N
Z126,2025-03-02,,S
Z126,2025-03-03,6.0,N
Z126,2025-03-04,2.0,S
Z126,2025-03-05,9.0,N
Z126,2025-03-06,6.0,N
Z126,2025-03-07,7.0,S
Z126,2025-03-08,2.0,c
Z126,2025-03-09,4.0,N
Z126,2025-03-10,9.0,N
Z126,2025-03-11,7.0,C
Z126,2025-03-12,6.0,C
Z126,2025-03-13,0.0,C
Z126,2025-03-14,1.0,N
Z126,2025-03-15,5.0,N
Z126,2025-03-16,7.0,N
Z126,2025-03-17,4.0,N
Z126,2025-03-18,6.0,N
Z126,2025-03-19,9.0,N
Z126,2025-03-20,6.0,N
Z126,2025-03-21,2.0,N
Z126,2025-03-22,0.0,C
Z126,2025-03-23,5.0,C
Z126,2025-03-24,4.0,N
Z126,2025-03-25,8.0,C
Z126,2025-03-26,0.0,N
Z126,2025-03-27,4.0,N
Z126,2025-03-28,2.0,N
Z126,2025-03-29,5.0,N
Z126,2025-03-30,4.0,N
Z126,2025-03-31,3.0,N
Z127,2025-01-01,7.0,C
Z127,2025-01-02,8.0,C
Z127,2025-01-03,,N
Z127,2025-01-04,0.0,S
Z127,2025-01-05,8.0,C
Z127,2025-01-06,,N
Z127,2025-01-07,3.0,N
Z127,2025-01-08,8.0,N
Z127,2025-01-09,0.0,C
Z127,2025-01-10,4.0,N
Z127,2025-01-11,7.0,N
Z127,2025-01-12,4.0,N
Z127,2025-01-13,7.0,C
Z127,2025-01-14,4.0,N
Z127,2025-01-15,1.0,N
Z127,2025-01-16,1.0,S
Z127,2025-01-17,7.0,N
Z127,2025-01-18,2.0,N
Z127,2025-01-19,1.0,N
Z127,2025-01-20,0.0,C
Z127,2025-01-21,3.0,N
Z127,2025-01-22,2.0,N
Z127,2025-01-23,7.0,N
Z127,2025-01-24,0.0,N
Z127,2025-01-25,4.0,N
Z127,2025-01-26,9.0,N
Z127,2025-01-27,5.0,
Z127,2025-01-28,0.0,N
Z127,2025-01-29,8.0,C
Z127,2025-01-30,1.0,N
Z127,2025-01-31,3.0,n
Z127,2025-02-01,6.0,C
Z127,2025-02-02,8.0,S
Z127,2025-02-03,2.0,N
Z127,2025-02-04,9.0,N
Z127,2025-02-05,1.0,N
Z127,2025-02-06,7.0,N
Z127,2025-02-07,8.0,S
Z127,2025-02-08,1.0,N
Z127,2025-02-09,2.0,N
Z127,2025-02-10,5.0,N
Z127,2025-02-11,2.0,S
Z127,2025-02-12,5.0,N
Z127,2025-02-13,5.0,C
Z127,2025-02-14,2.0,N
Z127,2025-02-15,1.0,N
Z127,2025-02-16,7.0,N
Z127,2025-02-17,6.0,C
Z127,2025-02-18,8.0,
Z127,2025-02-19,0.0,C
Z127,2025-02-20,0.0,C
Z127,2025-02-21,0.0,N
Z127,2025-02-22,0.0,
Z127,2025-02-23,4.0,C
Z127,2025-02-24,1.0,N
Z127,2025-02-25,3.0,N
Z127,2025-02-26,8.0,C
Z127,2025-02-27,2.0,C
Z127,2025-02-28,7.0,N
Z127,2025-03-01,,
Z127,2025-03-02,8.0,n
Z127,2025-03-03,1.0,N
Z127,2025-03-04,7.0,N
Z127,2025-03-05,7.0,N
Z127,2025-03-06,2.0,
Z127,2025-03-07,0.0,N
Z127,2025-03-08,0.0,N
Z127,2025-03-09,3.0,
Z127,2025-03-10,8.0,C
Z127,2025-03-11,8.0,C
Z127,2025-03-12,1.0,N
Z127,2025-03-13,6.0,N
Z127,2025-03-14,0.0,C
Z127,2025-03-15,4.0,C
Z127,2025-03-16,9.0,N
Z127,2025-03-17,4.0,C
Z127,2025-03-18,7.0,N
Z127,2025-03-19,8.0,N
Z127,2025-03-20,2.0,N
Z127,2025-03-21,5.0,N
Z127,2025-03-22,6.0,N
Z127,2025-03-23,5.0,C
Z127,2025-03-24,8.0,N
Z127,2025-03-25,9.0,N
Z127,2025-03-26,3.0,N
Z127,2025-03-27,0.0,N
Z127,2025-03-28,3.0,N
Z127,2025-03-29,9.0,N
Z127,2025-03-30,5.0,N
Z127,2025-03-31,5.0,N
Z128,2025-01-01,2.0,N
Z128,2025-01-02,1.0,N
Z128,2025-01-03,7.0,N
Z128,2025-01-04,8.0,N
Z128,2025-01-05,9.0,S
Z128,2025-01-06,9.0,C
Z128,2025-01-07,3.0,C
Z128,2025-01-08,2.0,N
Z128,2025-01-09,9.0,N
Z128,2025-01-10,0.0,C
Z128,2025-01-11,1.0,N
Z128,2025-01-12,7.0,
Z128,2025-01-13,5.0,S
Z128,2025-01-14,5.0,N
Z128,2025-01-15,,N
Z128,2025-01-16,7.0,N
Z128,2025-01-17,5.0,N
Z128,2025-01-18,3.0,
Z128,2025-01-19,,C
Z128,2025-01-20,5.0,
Z128,2025-01-21,2.0,N
Z128,2025-01-22,3.0,N
Z128,2025-01-23,9.0,N
Z128,2025-01-24,7.0,N
Z128,2025-01-25,6.0,N
Z128,2025-01-26,6.0,C
Z128,2025-01-27,5.0,N
Z128,2025-01-28,7.0,N
Z128,2025-01-29,8.0,C
Z128,2025-01-30,,
Z128,2025-01-31,,N
Z128,2025-02-01,7.0,N
Z128,2025-02-02,0.0,N
Z128,2025-02-03,8.0,N
Z128,2025-02-04,0.0,
Z128,2025-02-05,8.0,S
Z128,2025-02-06,6.0,N
Z128,2025-02-07,5.0,C
Z128,2025-02-08,8.0,N
Z128,2025-02-09,9.0,N
Z128,2025-02-10,3.0,C
Z128,2025-02-11,4.0,C
Z128,2025-02-12,9.0,C
Z128,2025-02-13,1.0,N
Z128,2025-02-14,2.0,N
Z128,2025-02-15,6.0,C
Z128,2025-02-16,4.0,N
Z128,2025-02-17,7.0,
Z128,2025-02-18,2.0,N
Z128,2025-02-19,2.0,S
Z128,2025-02-20,0.0,N
Z128,2025-02-21,0.0,N
Z128,2025-02-22,1.0,C
Z128,2025-02-23,6.0,S
Z128,2025-02-24,8.0,N
Z128,2025-02-25,5.0,N
Z128,2025-02-26,4.0,
Z128,2025-02-27,3.0,N
Z128,2025-02-28,3.0,N
Z128,2025-03-01,6.0,N
Z128,2025-03-02,0.0,S
Z128,2025-03-03,5.0,S
Z128,2025-03-04,0.0,N
Z128,2025-03-05,3.0,N
Z128,2025-03-06,9.0,N
Z128,2025-03-07,5.0,N
Z128,2025-03-08,1.0,N
Z128,2025-03-09,4.0,N
Z128,2025-03-10,9.0,N
Z128,2025-03-11,3.0,N
Z128,2025-03-12,2.0,N
Z128,2025-03-13,9.0,N
Z128,2025-03-14,5.0,N
Z128,2025-03-15,,N
Z128,2025-03-16,1.0,N
Z128,2025-03-17,5.0,N
Z128,2025-03-18,9.0,C
Z128,2025-03-19,0.0,N
Z128,2025-03-20,9.0,N
Z128,2025-03-21,3.0,N
Z128,2025-03-22,5.0,N
Z128,2025-03-23,2.0,C
Z128,2025-03-24,,S
Z128,2025-03-25,2.0,N
Z128,2025-03-26,3.0,N
Z128,2025-03-27,4.0,S
Z128,2025-03-28,9.0,N
Z128,2025-03-29,7.0,N
Z128,2025-03-30,9.0,N
Z128,2025-03-31,1.0,C
Z129,2025-01-01,3.0,N
Z129,2025-01-02,1.0,C
Z129,2025-01-03,2.0,C
Z129,2025-01-04,2.0,C
Z129,2025-01-05,6.0,C
Z129,2025-01-06,4.0,N
Z129,2025-01-07,,N
Z129,2025-01-08,5.0,N
Z129,2025-01-09,3.0,S
Z129,2025-01-10,1.0,N
Z129,2025-01-11,2.0,N
Z129,2025-01-12,1.0,N
Z129,2025-01-13,,n
Z129,2025-01-14,2.0,C
Z129,2025-01-15,7.0,N
Z129,2025-01-16,3.0,C
Z129,2025-01-17,9.0,N
Z129,2025-01-18,,N
Z129,2025-01-19,9.0,N
Z129,2025-01-20,8.0,N
Z129,2025-01-21,8.0,N
Z129,2025-01-22,2.0,N
Z129,2025-01-23,3.0,N
Z129,2025-01-24,6.0,C
Z129,2025-01-25,2.0,N
Z129,2025-01-26,9.0,N
Z129,2025-01-27,,N
Z129,2025-01-28,6.0,N
Z129,2025-01-29,5.0,S
Z129,2025-01-30,5.0,N
Z129,2025-01-31,7.0,C
Z129,2025-02-01,8.0,S
Z129,2025-02-02,2.0,N
Z129,2025-02-03,2.0,N
Z129,2025-02-04,7.0,N
Z129,2025-02-05,2.0,N
Z129,2025-02-06,3.0,S
Z129,2025-02-07,6.0,C
Z129,2025-02-08,6.0,C
Z129,2025-02-09,1.0,N
Z129,2025-02-10,1.0,N
Z129,2025-02-11,3.0,N
Z129,2025-02-12,4.0,N
Z129,2025-02-13,5.0,
Z129,2025-02-14,6.0,C
Z129,2025-02-15,2.0,N
Z129,2025-02-16,0.0,N
Z129,2025-02-17,1.0,N
Z129,2025-02-18,0.0,
Z129,2025-02-19,1.0,N
Z129,2025-02-20,5.0,N
Z129,2025-02-21,9.0,C
Z129,2025-02-22,6.0,C
Z129,2025-02-23,7.0,C
Z129,2025-02-24,7.0,N
Z129,2025-02-25,9.0,N
Z129,2025-02-26,6.0,N
Z129,2025-02-27,1.0,N
Z129,2025-02-28,8.0,C
Z129,2025-03-01,,N
Z129,2025-03-02,3.0,C
Z129,2025-03-03,1.0,S
Z129,2025-03-04,7.0,C
Z129,2025-03-05,,N
Z129,2025-03-06,3.0,N
Z129,2025-03-07,0.0,N
Z129,2025-03-08,5.0,N
Z129,2025-03-09,3.0,N
Z129,2025-03-10,6.0,N
Z129,2025-03-11,6.0,N
Z129,2025-03-12,9.0,N
Z129,2025-03-13,4.0,N
Z129,2025-03-14,8.0,
Z129,2025-03-15,6.0,N
Z129,2025-03-16,9.0,N
Z129,2025-03-17,4.0,S
Z129,2025-03-18,7.0,N
Z129,2025-03-19,9.0,N
Z129,2025-03-20,,N
Z129,2025-03-21,5.0,N
Z129,2025-03-22,7.0,N
Z129,2025-03-23,6.0,S
Z129,2025-03-24,3.0,C
Z129,2025-03-25,0.0,N
Z129,2025-03-26,2.0,C
Z129,2025-03-27,4.0,N
Z129,2025-03-28,5.0,N
Z129,2025-03-29,2.0,N
Z129,2025-03-30,1.0,N
Z129,2025-03-31,2.0,C
Z130,2025-01-01,4.0,N
Z130,2025-01-02,2.0,N
Z130,2025-01-03,7.0,C
Z130,2025-01-04,6.0,N
Z130,2025-01-05,8.0,N
Z130,2025-01-06,2.0,N
Z130,2025-01-07,7.0,N
Z130,2025-01-08,8.0,N
Z130,2025-01-09,7.0,
Z130,2025-01-10,4.0,N
Z130,2025-01-11,5.0,N
Z130,2025-01-12,9.0,N
Z130,2025-01-13,8.0,N
Z130,2025-01-14,1.0,N
Z130,2025-01-15,8.0,N
Z130,2025-01-16,0.0,S
Z130,2025-01-17,9.0,N
Z130,2025-01-18,5.0,N
Z130,2025-01-19,0.0,N
Z130,2025-01-20,0.0,N
Z130,2025-01-21,2.0,N
Z130,2025-01-22,3.0,C
Z130,2025-01-23,3.0,C
Z130,2025-01-24,9.0,N
Z130,2025-01-25,,C
Z130,2025-01-26,4.0,N
Z130,2025-01-27,5.0,N
Z130,2025-01-28,3.0,S
Z130,2025-01-29,,N
Z130,2025-01-30,1.0,N
Z130,2025-01-31,7.0,N
Z130,2025-02-01,3.0,N
Z130,2025-02-02,5.0,N
Z130,2025-02-03,9.0,N
Z130,2025-02-04,0.0,N
Z130,2025-02-05,1.0,N
Z130,2025-02-06,,N
Z130,2025-02-07,9.0,N
Z130,2025-02-08,8.0,N
Z130,2025-02-09,0.0,N
Z130,2025-02-10,0.0,N
Z130,2025-02-11,6.0,N
Z130,2025-02-12,9.0,C
Z130,2025-02-13,7.0,N
Z130,2025-02-14,6.0,N
Z130,2025-02-15,2.0,N
Z130,2025-02-16,,N
Z130,2025-02-17,7.0,N
Z130,2025-02-18,4.0,N
Z130,2025-02-19,7.0,N
Z130,2025-02-20,1.0,C
Z130,2025-02-21,8.0,N
Z130,2025-02-22,4.0,N
Z130,2025-02-23,2.0,C
Z130,2025-02-24,5.0,C
Z130,2025-02-25,,N
Z130,2025-02-26,2.0,N
Z130,2025-02-27,6.0,N
Z130,2025-02-28,7.0,N
Z130,2025-03-01,1.0,S
Z130,2025-03-02,,C
Z130,2025-03-03,9.0,n
Z130,2025-03-04,8.0,N
Z130,2025-03-05,9.0,N
Z130,2025-03-06,1.0,N
Z130,2025-03-07,7.0,N
Z130,2025-03-08,1.0,N
Z130,2025-03-09,9.0,N
Z130,2025-03-10,2.0,N
Z130,2025-03-11,4.0,N
