zone_id,date,traffic_congestion
Z102,2025-02-04,L
Z102,2025-02-05,M
Z102,2025-02-06,L
Z102,2025-02-07,H
Z102,2025-02-08,L
Z102,2025-02-09,L
Z102,2025-02-10,M
Z102,2025-02-11,M
Z102,2025-02-12,L
Z102,2025-02-13,H
Z102,2025-02-14,H
Z102,2025-02-15,M
Z102,2025-02-16,L
Z102,2025-02-17,H
Z102,2025-02-18,L
Z102,2025-02-19,H
Z102,2025-02-20,L
Z102,2025-02-21,M
Z102,2025-02-22,M
Z102,2025-02-23,L
Z102,2025-02-24,L
Z102,2025-02-25,M
Z102,2025-02-26,L
Z102,2025-02-27,L
Z102,2025-02-28,H
Z102,2025-03-01,
Z102,2025-03-02,H
Z102,2025-03-03,L
Z102,2025-03-04,L
Z102,2025-03-05,H
Z102,2025-03-06,M
Z102,2025-03-07,L
Z102,2025-03-08,H
Z102,2025-03-09,M
Z102,2025-03-10,
Z102,2025-03-11,L
Z102,2025-03-12,
Z102,2025-03-13,L
Z102,2025-03-14,M
Z102,2025-03-15,
Z102,2025-03-16,
Z102,2025-03-17,L
Z102,2025-03-18,L
Z102,2025-03-19,L
Z102,2025-03-20,M
Z102,2025-03-21,H
Z102,2025-03-22,M
Z102,2025-03-23,L
Z102,2025-03-24,M
Z102,2025-03-25,
Z102,2025-03-26,M
Z102,2025-03-27,
Z102,2025-03-28,L
Z102,2025-03-29,L
Z102,2025-03-30,
Z102,2025-03-31,M
Z103,2025-01-01,M
Z103,2025-01-02,M
Z103,2025-01-03,L
Z103,2025-01-04,
Z103,2025-01-05,L
Z103,2025-01-06,H
Z103,2025-01-07,H
Z103,2025-01-08,M
Z103,2025-01-09,L
Z103,2025-01-10,M
Z103,2025-01-11,M
Z103,2025-01-12,M
Z103,2025-01-13,M
Z103,2025-01-14,L
Z103,2025-01-15,L
Z103,2025-01-16,M
Z103,2025-01-17,M
Z103,2025-01-18,M
Z103,2025-01-19,M
Z103,2025-01-20,L
Z103,2025-01-21,H
Z103,2025-01-22,L
Z103,2025-01-23,
Z103,2025-01-24,M
Z103,2025-01-25,H
Z103,2025-01-26,H
Z103,2025-01-27,h
Z103,2025-01-28,M
Z103,2025-01-29,h
Z103,2025-01-30,M
Z103,2025-01-31,L
Z103,2025-02-01,l
Z103,2025-02-02,M
Z103,2025-02-03,M
Z103,2025-02-04,H
Z103,2025-02-05,H
Z103,2025-02-06,
Z103,2025-02-07,L
Z103,2025-02-08,L
Z103,2025-02-09,L
Z103,2025-02-10,L
Z103,2025-02-11,M
Z103,2025-02-12,M
Z103,2025-02-13,M
Z103,2025-02-14,L
Z103,2025-02-15,L
Z103,2025-02-16,
Z103,2025-02-17,M
Z103,2025-02-18,L
Z103,2025-02-19,M
Z103,2025-02-20,H
Z103,2025-02-21,L
Z103,2025-02-22,L
Z103,2025-02-23,
Z103,2025-02-24,L
Z103,2025-02-25,L
Z103,2025-02-26,
Z103,2025-02-27,M
Z103,2025-02-28,L
Z103,2025-03-01,M
Z103,2025-03-02,L
Z103,2025-03-03,H
Z103,2025-03-04,L
Z103,2025-03-05,L
Z103,2025-03-06,L
Z103,2025-03-07,L
Z103,2025-03-08,m
Z103,2025-03-09,H
Z103,2025-03-10,M
Z103,2025-03-11,M
Z103,2025-03-12,H
Z103,2025-03-13,M
Z103,2025-03-14,H
Z103,2025-03-15,M
Z103,2025-03-16,L
Z103,2025-03-17,M
Z103,2025-03-18,M
Z103,2025-03-19,L
Z103,2025-03-20,L
Z103,2025-03-21,L
Z103,2025-03-22,L
Z103,2025-03-23,M
Z103,2025-03-24,M
Z103,2025-03-25,M
Z103,2025-03-26,L
Z103,2025-03-27,M
Z103,2025-03-28,L
Z103,2025-03-29,M
Z103,2025-03-30,L
Z103,2025-03-31,H
Z104,2025-01-01,M
Z104,2025-01-02,L
Z104,2025-01-03,L
Z104,2025-01-04,L
Z104,2025-01-05,H
Z104,2025-01-06,H
Z104,2025-01-07,L
Z104,2025-01-08,L
Z104,2025-01-09,L
Z104,2025-01-10,L
Z104,2025-01-11,
Z104,2025-01-12,H
Z104,2025-01-13,L
Z104,2025-01-14,M
Z104,2025-01-15,M
Z104,2025-01-16,L
Z104,2025-01-17,l
Z104,2025-01-18,L
Z104,2025-01-19,M
Z104,2025-01-20,M
Z104,2025-01-21,L
Z104,2025-01-22,L
Z104,2025-01-23,M
Z104,2025-01-24,L
Z104,2025-01-25,M
Z104,2025-01-26,M
Z104,2025-01-27,
Z104,2025-01-28,L
Z104,2025-01-29,M
Z104,2025-01-30,
Z104,2025-01-31,M
Z104,2025-02-01,L
Z104,2025-02-02,M
Z104,2025-02-03,M
Z104,2025-02-04,M
Z104,2025-02-05,L
Z104,2025-02-06,M
Z104,2025-02-07,L
Z104,2025-02-08,L
Z104,2025-02-09,M
Z104,2025-02-10,M
Z104,2025-02-11,M
Z104,2025-02-12,
Z104,2025-02-13,L
Z104,2025-02-14,L
Z104,2025-02-15,L
Z104,2025-02-16,H
Z104,2025-02-17,M
Z104,2025-02-18,M
Z104,2025-02-19,L
Z104,2025-02-20,M
Z104,2025-02-21,
Z104,2025-02-22,L
Z104,2025-02-23,
Z104,2025-02-24,H
Z104,2025-02-25,M
Z104,2025-02-26,H
Z104,2025-02-27,L
Z104,2025-02-28,H
Z104,2025-03-01,M
Z104,2025-03-02,M
Z104,2025-03-03,M
Z104,2025-03-04,M
Z104,2025-03-05,L
Z104,2025-03-06,M
Z104,2025-03-07,L
Z104,2025-03-08,M
Z104,2025-03-09,H
Z104,2025-03-10,L
Z104,2025-03-11,M
Z104,2025-03-12,H
Z104,2025-03-13,L
Z104,2025-03-14,H
Z104,2025-03-15,
Z104,2025-03-16,M
Z104,2025-03-17,M
Z104,2025-03-18,m
Z104,2025-03-19,M
Z104,2025-03-20,
Z104,2025-03-21,L
Z104,2025-03-22,M
Z104,2025-03-23,L
Z104,2025-03-24,L
Z104,2025-03-25,H
Z104,2025-03-26,L
Z104,2025-03-27,H
Z104,2025-03-28,H
Z104,2025-03-29,L
Z104,2025-03-30,H
Z104,2025-03-31,L
Z105,2025-01-01,H
Z105,2025-01-02,H
Z105,2025-01-03,
Z105,2025-01-04,L
Z105,2025-01-05,L
Z105,2025-01-06,H
Z105,2025-01-07,L
Z105,2025-01-08,L
Z105,2025-01-09,L
Z105,2025-01-10,L
Z105,2025-01-11,L
Z105,2025-01-12,H
Z105,2025-01-13,
Z105,2025-01-14,M
Z105,2025-01-15,H
Z105,2025-01-16,H
Z105,2025-01-17,H
Z105,2025-01-18,M
Z105,2025-01-19,L
Z105,2025-01-20,
Z105,2025-01-21,M
Z105,2025-01-22,L
Z105,2025-01-23,
Z105,2025-01-24,M
Z105,2025-01-25,M
Z105,2025-01-26,L
Z105,2025-01-27,L
Z105,2025-01-28,M
Z105,2025-01-29,L
Z105,2025-01-30,M
Z105,2025-01-31,
Z105,2025-02-01,L
Z105,2025-02-02,M
Z105,2025-02-03,L
Z105,2025-02-04,M
Z105,2025-02-05,H
Z105,2025-02-06,H
Z105,2025-02-07,L
Z105,2025-02-08,M
Z105,2025-02-09,H
Z105,2025-02-10,M
Z105,2025-02-11,M
Z105,2025-02-12,H
Z105,2025-02-13,L
Z105,2025-02-14,H
Z105,2025-02-15,H
Z105,2025-02-16,L
Z105,2025-02-17,L
Z105,2025-02-18,
Z105,2025-02-19,L
Z105,2025-02-20,M
Z105,2025-02-21,L
Z105,2025-02-22,M
Z105,2025-02-23,H
Z105,2025-02-24,M
Z105,2025-02-25,M
Z105,2025-02-26,M
Z105,2025-02-27,M
Z105,2025-02-28,L
Z105,2025-03-01,L
Z105,2025-03-02,M
Z105,2025-03-03,M
Z105,2025-03-04,L
Z105,2025-03-05,
Z105,2025-03-06,H
Z105,2025-03-07,
Z105,2025-03-08,L
Z105,2025-03-09,L
Z105,2025-03-10,L
Z105,2025-03-11,M
Z105,2025-03-12,L
Z105,2025-03-13,H
Z105,2025-03-14,L
Z105,2025-03-15,M
Z105,2025-03-16,m
Z105,2025-03-17,M
Z105,2025-03-18,H
Z105,2025-03-19,M
Z105,2025-03-20,H
Z105,2025-03-21,L
Z105,2025-03-22,L
Z105,2025-03-23,L
Z105,2025-03-24,
Z105,2025-03-25,L
Z105,2025-03-26,M
Z105,2025-03-27,H
Z105,2025-03-28,M
Z105,2025-03-29,
Z105,2025-03-30,H
Z105,2025-03-31,H
Z106,2025-01-01,L
Z106,2025-01-02,L
Z106,2025-01-03,
Z106,2025-01-04,L
Z106,2025-01-05,M
Z106,2025-01-06,L
Z106,2025-01-07,M
Z106,2025-01-08,
Z106,2025-01-09,M
Z106,2025-01-10,L
Z106,2025-01-11,H
Z106,2025-01-12,L
Z106,2025-01-13,L
Z106,2025-01-14,M
Z106,2025-01-15,M
Z106,2025-01-16,
Z106,2025-01-17,M
Z106,2025-01-18,L
Z106,2025-01-19,H
Z106,2025-01-20,L
Z106,2025-01-21,M
Z106,2025-01-22,M
Z106,2025-01-23,L
Z106,2025-01-24,L
Z106,2025-01-25,H
Z106,2025-01-26,L
Z106,2025-01-27,M
Z106,2025-01-28,L
Z106,2025-01-29,M
Z106,2025-01-30,H
Z106,2025-01-31,L
Z106,2025-02-01,H
Z106,2025-02-02,M
Z106,2025-02-03,
Z106,2025-02-04,L
Z106,2025-02-05,L
Z106,2025-02-06,L
Z106,2025-02-07,M
Z106,2025-02-08,L
Z106,2025-02-09,L
Z106,2025-02-10,L
Z106,2025-02-11,L
Z106,2025-02-12,M
Z106,2025-02-13,M
Z106,2025-02-14,H
Z106,2025-02-15,M
Z106,2025-02-16,H
Z106,2025-02-17,
Z106,2025-02-18,H
Z106,2025-02-19,L
Z106,2025-02-20,L
Z106,2025-02-21,M
Z106,2025-02-22,M
Z106,2025-02-23,L
Z106,2025-02-24,m
Z106,2025-02-25,h
Z106,2025-02-26,L
Z106,2025-02-27,H
Z106,2025-02-28,L
Z106,2025-03-01,H
Z106,2025-03-02,H
Z106,2025-03-03,M
Z106,2025-03-04,H
Z106,2025-03-05,M
Z106,2025-03-06,H
Z106,2025-03-07,M
Z106,2025-03-08,
Z106,2025-03-09,L
Z106,2025-03-10,L
Z106,2025-03-11,H
Z106,2025-03-12,M
Z106,2025-03-13,M
Z106,2025-03-14,L
Z106,2025-03-15,L
Z106,2025-03-16,M
Z106,2025-03-17,l
Z106,2025-03-18,L
Z106,2025-03-19,L
Z106,2025-03-20,M
Z106,2025-03-21,M
Z106,2025-03-22,L
Z106,2025-03-23,H
Z106,2025-03-24,M
Z106,2025-03-25,L
Z106,2025-03-26,H
Z106,2025-03-27,L
Z106,2025-03-28,H
Z106,2025-03-29,M
Z106,2025-03-30,M
Z106,2025-03-31,M
Z107,2025-01-01,L
Z107,2025-01-02,M
Z107,2025-01-03,L
Z107,2025-01-04,L
Z107,2025-01-05,L
Z107,2025-01-06,L
Z107,2025-01-07,M
Z107,2025-01-08,H
Z107,2025-01-09,l
Z107,2025-01-10,M
Z107,2025-01-11,M
Z107,2025-01-12,L
Z107,2025-01-13,L
Z107,2025-01-14,L
Z107,2025-01-15,L
Z107,2025-01-16,M
Z107,2025-01-17,L
Z107,2025-01-18,
Z107,2025-01-19,L
Z107,2025-01-20,L
Z107,2025-01-21,H
Z107,2025-01-22,L
Z107,2025-01-23,L
Z107,2025-01-24,L
Z107,2025-01-25,M
Z107,2025-01-26,
Z107,2025-01-27,M
Z107,2025-01-28,L
Z107,2025-01-29,L
Z107,2025-01-30,M
Z107,2025-01-31,M
Z107,2025-02-01,M
Z107,2025-02-02,M
Z107,2025-02-03,M
Z107,2025-02-04,L
Z107,2025-02-05,L
Z107,2025-02-06,L
Z107,2025-02-07,M
Z107,2025-02-08,M
Z107,2025-02-09,L
Z107,2025-02-10,H
Z107,2025-02-11,L
Z107,2025-02-12,L
Z107,2025-02-13,L
Z107,2025-02-14,M
Z107,2025-02-15,M
Z107,2025-02-16,M
Z107,2025-02-17,M
Z107,2025-02-18,L
Z107,2025-02-19,M
Z107,2025-02-20,M
Z107,2025-02-21,L
Z107,2025-02-22,H
Z107,2025-02-23,H
Z107,2025-02-24,L
Z107,2025-02-25,M
Z107,2025-02-26,M
Z107,2025-02-27,
Z107,2025-02-28,L
Z107,2025-03-01,L
Z107,2025-03-02,M
Z107,2025-03-03,H
Z107,2025-03-04,H
Z107,2025-03-05,
Z107,2025-03-06,M
Z107,2025-03-07,L
Z107,2025-03-08,
Z107,2025-03-09,M
Z107,2025-03-10,M
Z107,2025-03-11,M
Z107,2025-03-12,M
Z107,2025-03-13,
Z107,2025-03-14,L
Z107,2025-03-15,
Z107,2025-03-16,L
Z107,2025-03-17,H
Z107,2025-03-18,L
Z107,2025-03-19,M
Z107,2025-03-20,H
Z107,2025-03-21,L
Z107,2025-03-22,L
Z107,2025-03-23,L
Z107,2025-03-24,H
Z107,2025-03-25,M
Z107,2025-03-26,M
Z107,2025-03-27,M
Z107,2025-03-28,H
Z107,2025-03-29,
Z107,2025-03-30,M
Z107,2025-03-31,L
Z108,2025-01-01,H
Z108,2025-01-02,L
Z108,2025-01-03,M
Z108,2025-01-04,L
Z108,2025-01-05,M
Z108,2025-01-06,M
Z108,2025-01-07,M
Z108,2025-01-08,
Z108,2025-01-09,h
Z108,2025-01-10,L
Z108,2025-01-11,M
Z108,2025-01-12,M
Z108,2025-01-13,L
Z108,2025-01-14,L
Z108,2025-01-15,
Z108,2025-01-16,M
Z108,2025-01-17,L
Z108,2025-01-18,M
Z108,2025-01-19,L
Z108,2025-01-20,L
Z108,2025-01-21,
Z108,2025-01-22,M
Z108,2025-01-23,M
Z108,2025-01-24,M
Z108,2025-01-25,L
Z108,2025-01-26,L
Z108,2025-01-27,H
Z108,2025-01-28,H
Z108,2025-01-29,M
Z108,2025-01-30,L
Z108,2025-01-31,H
Z108,2025-02-01,M
Z108,2025-02-02,M
Z108,2025-02-03,L
Z108,2025-02-04,l
Z108,2025-02-05,H
Z108,2025-02-06,
Z108,2025-02-07,L
Z108,2025-02-08,H
Z108,2025-02-09,L
Z108,2025-02-10,M
Z108,2025-02-11,
Z108,2025-02-12,m
Z108,2025-02-13,H
Z108,2025-02-14,L
Z108,2025-02-15,L
Z108,2025-02-16,M
Z108,2025-02-17,M
Z108,2025-02-18,
Z108,2025-02-19,M
Z108,2025-02-20,M
Z108,2025-02-21,M
Z108,2025-02-22,L
Z108,2025-02-23,M
Z108,2025-02-24,M
Z108,2025-02-25,L
Z108,2025-02-26,L
Z108,2025-02-27,M
Z108,2025-02-28,L
Z108,2025-03-01,L
Z108,2025-03-02,M
Z108,2025-03-03,H
Z108,2025-03-04,L
Z108,2025-03-05,
Z108,2025-03-06,M
Z108,2025-03-07,M
Z108,2025-03-08,L
Z108,2025-03-09,L
Z108,2025-03-10,L
Z108,2025-03-11,M
Z108,2025-03-12,M
Z108,2025-03-13,M
Z108,2025-03-14,L
Z108,2025-03-15,H
Z108,2025-03-16,H
Z108,2025-03-17,M
Z108,2025-03-18,
Z108,2025-03-19,M
Z108,2025-03-20,H
Z108,2025-03-21,M
Z108,2025-03-22,L
Z108,2025-03-23,M
Z108,2025-03-24,L
Z108,2025-03-25,H
Z108,2025-03-26,L
Z108,2025-03-27,H
Z108,2025-03-28,H
Z108,2025-03-29,L
Z108,2025-03-30,H
Z108,2025-03-31,M
Z109,2025-01-01,M
Z109,2025-01-02,H
Z109,2025-01-03,L
Z109,2025-01-04,M
Z109,2025-01-05,L
Z109,2025-01-06,L
Z109,2025-01-07,H
Z109,2025-01-08,L
Z109,2025-01-09,L
Z109,2025-01-10,M
Z109,2025-01-11,H
Z109,2025-01-12,L
Z109,2025-01-13,H
Z109,2025-01-14,L
Z109,2025-01-15,M
Z109,2025-01-16,
Z109,2025-01-17,M
Z109,2025-01-18,L
Z109,2025-01-19,H
Z109,2025-01-20,H
Z109,2025-01-21,L
Z109,2025-01-22,M
Z109,2025-01-23,H
Z109,2025-01-24,L
Z109,2025-01-25,L
Z109,2025-01-26,L
Z109,2025-01-27,L
Z109,2025-01-28,
Z109,2025-01-29,
Z109,2025-01-30,H
Z109,2025-01-31,M
Z109,2025-02-01,M
Z109,2025-02-02,M
Z109,2025-02-03,L
Z109,2025-02-04,H
Z109,2025-02-05,L
Z109,2025-02-06,L
Z109,2025-02-07,H
Z109,2025-02-08,M
Z109,2025-02-09,M
Z109,2025-02-10,L
Z109,2025-02-11,L
Z109,2025-02-12,M
Z109,2025-02-13,L
Z109,2025-02-14,L
Z109,2025-02-15,L
Z109,2025-02-16,L
Z109,2025-02-17,L
Z109,2025-02-18,M
Z109,2025-02-19,M
Z109,2025-02-20,M
Z109,2025-02-21,H
Z109,2025-02-22,L
Z109,2025-02-23,
Z109,2025-02-24,H
Z109,2025-02-25,L
Z109,2025-02-26,L
Z109,2025-02-27,L
Z109,2025-02-28,L
Z109,2025-03-01,
Z109,2025-03-02,L
Z109,2025-03-03,M
Z109,2025-03-04,M
Z109,2025-03-05,M
Z109,2025-03-06,M
Z109,2025-03-07,L
Z109,2025-03-08,L
Z109,2025-03-09,H
Z109,2025-03-10,M
Z109,2025-03-11,H
Z109,2025-03-12,L
Z109,2025-03-13,H
Z109,2025-03-14,L
Z109,2025-03-15,M
Z109,2025-03-16,L
Z109,2025-03-17,M
Z109,2025-03-18,L
Z109,2025-03-19,H
Z109,2025-03-20,L
Z109,2025-03-21,H
Z109,2025-03-22,M
Z109,2025-03-23,L
Z109,2025-03-24,M
Z109,2025-03-25,H
Z109,2025-03-26,L
Z109,2025-03-27,L
Z109,2025-03-28,M
Z109,2025-03-29,H
Z109,2025-03-30,L
Z109,2025-03-31,H
Z110,2025-01-01,M
Z110,2025-01-02,H
Z110,2025-01-03,L
Z110,2025-01-04,L
Z110,2025-01-05,L
Z110,2025-01-06,l
Z110,2025-01-07,L
Z110,2025-01-08,L
Z110,2025-01-09,L
Z110,2025-01-10,M
Z110,2025-01-11,
Z110,2025-01-12,L
Z110,2025-01-13,M
Z110,2025-01-14,M
Z110,2025-01-15,H
Z110,2025-01-16,L
Z110,2025-01-17,
Z110,2025-01-18,H
Z110,2025-01-19,
Z110,2025-01-20,L
Z110,2025-01-21,H
Z110,2025-01-22,L
Z110,2025-01-23,M
Z110,2025-01-24,H
Z110,2025-01-25,L
Z110,2025-01-26,L
Z110,2025-01-27,H
Z110,2025-01-28,H
Z110,2025-01-29,L
Z110,2025-01-30,M
Z110,2025-01-31,L
Z110,2025-02-01,M
Z110,2025-02-02,M
Z110,2025-02-03,L
Z110,2025-02-04,L
Z110,2025-02-05,M
Z110,2025-02-06,L
Z110,2025-02-07,H
Z110,2025-02-08,L
Z110,2025-02-09,M
Z110,2025-02-10,
Z110,2025-02-11,M
Z110,2025-02-12,M
Z110,2025-02-13,H
Z110,2025-02-14,M
Z110,2025-02-15,M
Z110,2025-02-16,H
Z110,2025-02-17,m
Z110,2025-02-18,M
Z110,2025-02-19,M
Z110,2025-02-20,L
Z110,2025-02-21,L
Z110,2025-02-22,M
Z110,2025-02-23,L
Z110,2025-02-24,M
Z110,2025-02-25,H
Z110,2025-02-26,H
Z110,2025-02-27,L
Z110,2025-02-28,L
Z110,2025-03-01,L
Z110,2025-03-02,L
Z110,2025-03-03,H
Z110,2025-03-04,L
Z110,2025-03-05,M
Z110,2025-03-06,L
Z110,2025-03-07,M
Z110,2025-03-08,L
Z110,2025-03-09,M
Z110,2025-03-10,M
Z110,2025-03-11,L
Z110,2025-03-12,M
Z110,2025-03-13,
Z110,2025-03-14,M
Z110,2025-03-15,M
Z110,2025-03-16,H
Z110,2025-03-17,
Z110,2025-03-18,L
Z110,2025-03-19,M
Z110,2025-03-20,L
Z110,2025-03-21,H
Z110,2025-03-22,H
Z110,2025-03-23,M
Z110,2025-03-24,L
Z110,2025-03-25,M
Z110,2025-03-26,L
Z110,2025-03-27,M
Z110,2025-03-28,H
Z110,2025-03-29,L
Z110,2025-03-30,
Z110,2025-03-31,H
Z111,2025-01-01,L
Z111,2025-01-02,L
Z111,2025-01-03,M
Z111,2025-01-04,
Z111,2025-01-05,M
Z111,2025-01-06,L
Z111,2025-01-07,H
Z111,2025-01-08,M
Z111,2025-01-09,H
Z111,2025-01-10,L
Z111,2025-01-11,L
Z111,2025-01-12,H
Z111,2025-01-13,H
Z111,2025-01-14,M
Z111,2025-01-15,M
Z111,2025-01-16,L
Z111,2025-01-17,H
Z111,2025-01-18,L
Z111,2025-01-19,L
Z111,2025-01-20,M
Z111,2025-01-21,L
Z111,2025-01-22,
Z111,2025-01-23,M
Z111,2025-01-24,H
Z111,2025-01-25,L
Z111,2025-01-26,M
Z111,2025-01-27,M
Z111,2025-01-28,M
Z111,2025-01-29,H
Z111,2025-01-30,L
Z111,2025-01-31,L
Z111,2025-02-01,H
Z111,2025-02-02,M
Z111,2025-02-03,H
Z111,2025-02-04,H
Z111,2025-02-05,M
Z111,2025-02-06,L
Z111,2025-02-07,M
Z111,2025-02-08,M
Z111,2025-02-09,h
Z111,2025-02-10,M
Z111,2025-02-11,L
Z111,2025-02-12,L
Z111,2025-02-13,M
Z111,2025-02-14,L
Z111,2025-02-15,H
Z111,2025-02-16,M
Z111,2025-02-17,L
Z111,2025-02-18,L
Z111,2025-02-19,
Z111,2025-02-20,L
Z111,2025-02-21,
Z111,2025-02-22,M
Z111,2025-02-23,L
Z111,2025-02-24,L
Z111,2025-02-25,L
Z111,2025-02-26,M
Z111,2025-02-27,H
Z111,2025-02-28,H
Z111,2025-03-01,M
Z111,2025-03-02,H
Z111,2025-03-03,M
Z111,2025-03-04,M
Z111,2025-03-05,L
Z111,2025-03-06,M
Z111,2025-03-07,M
Z111,2025-03-08,L
Z111,2025-03-09,L
Z111,2025-03-10,M
Z111,2025-03-11,M
Z111,2025-03-12,M
Z111,2025-03-13,L
Z111,2025-03-14,L
Z111,2025-03-15,L
Z111,2025-03-16,H
Z111,2025-03-17,L
Z111,2025-03-18,H
Z111,2025-03-19,M
Z111,2025-03-20,
Z111,2025-03-21,L
Z111,2025-03-22,M
Z111,2025-03-23,H
Z111,2025-03-24,L
Z111,2025-03-25,
Z111,2025-03-26,H
Z111,2025-03-27,H
Z111,2025-03-28,L
Z111,2025-03-29,L
Z111,2025-03-30,M
Z111,2025-03-31,L
Z112,2025-01-01,M
Z112,2025-01-02,L
Z112,2025-01-03,H
Z112,2025-01-04,H
Z112,2025-01-05,L
Z112,2025-01-06,H
Z112,2025-01-07,M
Z112,2025-01-08,
Z112,2025-01-09,M
Z112,2025-01-10,L
Z112,2025-01-11,L
Z112,2025-01-12,M
Z112,2025-01-13,L
Z112,2025-01-14,M
Z112,2025-01-15,L
Z112,2025-01-16,M
Z112,2025-01-17,M
Z112,2025-01-18,M
Z112,2025-01-19,L
Z112,2025-01-20,L
Z112,2025-01-21,H
Z112,2025-01-22,L
Z112,2025-01-23,M
Z112,2025-01-24,M
Z112,2025-01-25,H
Z112,2025-01-26,M
Z112,2025-01-27,L
Z112,2025-01-28,M
Z112,2025-01-29,M
Z112,2025-01-30,L
Z112,2025-01-31,H
Z112,2025-02-01,L
Z112,2025-02-02,L
Z112,2025-02-03,L
Z112,2025-02-04,H
Z112,2025-02-05,L
Z112,2025-02-06,L
Z112,2025-02-07,M
Z112,2025-02-08,M
Z112,2025-02-09,M
Z112,2025-02-10,M
Z112,2025-02-11,
Z112,2025-02-12,M
Z112,2025-02-13,H
Z112,2025-02-14,
Z112,2025-02-15,H
Z112,2025-02-16,L
Z112,2025-02-17,l
Z112,2025-02-18,L
Z112,2025-02-19,M
Z112,2025-02-20,
Z112,2025-02-21,H
Z112,2025-02-22,M
Z112,2025-02-23,H
Z112,2025-02-24,L
Z112,2025-02-25,M
Z112,2025-02-26,L
Z112,2025-02-27,H
Z112,2025-02-28,M
Z112,2025-03-01,M
Z112,2025-03-02,H
Z112,2025-03-03,L
Z112,2025-03-04,M
Z112,2025-03-05,L
Z112,2025-03-06,M
Z112,2025-03-07,L
Z112,2025-03-08,M
Z112,2025-03-09,L
Z112,2025-03-10,L
Z112,2025-03-11,L
Z112,2025-03-12,M
Z112,2025-03-13,M
Z112,2025-03-14,
Z112,2025-03-15,L
Z112,2025-03-16,H
Z112,2025-03-17,
Z112,2025-03-18,L
Z112,2025-03-19,M
Z112,2025-03-20,L
Z112,2025-03-21,M
Z112,2025-03-22,l
Z112,2025-03-23,M
Z112,2025-03-24,L
Z112,2025-03-25,M
Z112,2025-03-26,M
Z112,2025-03-27,
Z112,2025-03-28,H
Z112,2025-03-29,M
Z112,2025-03-30,L
Z112,2025-03-31,M
Z113,2025-01-01,H
Z113,2025-01-02,H
Z113,2025-01-03,H
Z113,2025-01-04,M
Z113,2025-01-05,L
Z113,2025-01-06,M
Z113,2025-01-07,M
Z113,2025-01-08,H
Z113,2025-01-09,M
Z113,2025-01-10,L
Z113,2025-01-11,L
Z113,2025-01-12,L
Z113,2025-01-13,M
Z113,2025-01-14,L
Z113,2025-01-15,m
Z113,2025-01-16,
Z113,2025-01-17,M
Z113,2025-01-18,H
Z113,2025-01-19,M
Z113,2025-01-20,
Z113,2025-01-21,L
Z113,2025-01-22,H
Z113,2025-01-23,M
Z113,2025-01-24,L
Z113,2025-01-25,L
Z113,2025-01-26,L
Z113,2025-01-27,M
Z113,2025-01-28,L
Z113,2025-01-29,M
Z113,2025-01-30,H
Z113,2025-01-31,H
Z113,2025-02-01,H
Z113,2025-02-02,M
Z113,2025-02-03,L
Z113,2025-02-04,L
Z113,2025-02-05,M
Z113,2025-02-06,H
Z113,2025-02-07,L
Z113,2025-02-08,M
Z113,2025-02-09,L
Z113,2025-02-10,L
Z113,2025-02-11,L
Z113,2025-02-12,L
Z113,2025-02-13,M
Z113,2025-02-14,M
Z113,2025-02-15,M
Z113,2025-02-16,H
Z113,2025-02-17,
Z113,2025-02-18,
Z113,2025-02-19,L
Z113,2025-02-20,L
Z113,2025-02-21,L
Z113,2025-02-22,M
Z113,2025-02-23,H
Z113,2025-02-24,M
Z113,2025-02-25,M
Z113,2025-02-26,H
Z113,2025-02-27,L
Z113,2025-02-28,M
Z113,2025-03-01,L
Z113,2025-03-02,L
Z113,2025-03-03,L
Z113,2025-03-04,L
Z113,2025-03-05,L
Z113,2025-03-06,L
Z113,2025-03-07,L
Z113,2025-03-08,L
Z113,2025-03-09,L
Z113,2025-03-10,
Z113,2025-03-11,L
Z113,2025-03-12,L
Z113,2025-03-13,M
Z113,2025-03-14,M
Z113,2025-03-15,M
Z113,2025-03-16,M
Z113,2025-03-17,M
Z113,2025-03-18,H
Z113,2025-03-19,M
Z113,2025-03-20,
Z113,2025-03-21,
Z113,2025-03-22,H
Z113,2025-03-23,L
Z113,2025-03-24,L
Z113,2025-03-25,H
Z113,2025-03-26,
Z113,2025-03-27,M
Z113,2025-03-28,M
Z113,2025-03-29,L
Z113,2025-03-30,L
Z113,2025-03-31,L
Z114,2025-01-01,
Z114,2025-01-02,H
Z114,2025-01-03,H
Z114,2025-01-04,L
Z114,2025-01-05,H
Z114,2025-01-06,L
Z114,2025-01-07,H
Z114,2025-01-08,M
Z114,2025-01-09,H
Z114,2025-01-10,L
Z114,2025-01-11,M
Z114,2025-01-12,M
Z114,2025-01-13,M
Z114,2025-01-14,L
Z114,2025-01-15,H
Z114,2025-01-16,
Z114,2025-01-17,H
Z114,2025-01-18,L
Z114,2025-01-19,L
Z114,2025-01-20,H
Z114,2025-01-21,L
Z114,2025-01-22,L
Z114,2025-01-23,H
Z114,2025-01-24,H
Z114,2025-01-25,M
Z114,2025-01-26,L
Z114,2025-01-27,M
Z114,2025-01-28,L
Z114,2025-01-29,L
Z114,2025-01-30,
Z114,2025-01-31,
Z114,2025-02-01,M
Z114,2025-02-02,L
Z114,2025-02-03,L
Z114,2025-02-04,L
Z114,2025-02-05,M
